Time(ms),X,Y,Area
140702,1110.86,658.66,Area 2
140714,1110.86,658.66,Area 2
140725,1110.86,658.66,Area 2
140735,1109.84,656.09,Area 2
140748,1109.84,656.09,Area 2
140758,1114.67,657.92,Area 2
140769,1114.67,657.92,Area 2
140782,1114.67,657.92,Area 2
140792,1115.31,659.62,Area 2
140804,1115.31,659.62,Area 2
140815,1115.31,659.62,Area 2
140825,1110.40,658.44,Area 2
140836,1110.40,658.44,Area 2
140848,1109.38,658.19,Area 2
140858,1109.38,658.19,Area 2
140870,1109.38,658.19,Area 2
140881,1111.01,658.06,Area 2
140892,1111.01,658.06,Area 2
140903,1111.01,658.06,Area 2
140915,1097.45,659.65,Area 2
140926,1097.45,659.65,Area 2
140936,1097.45,659.65,Area 2
140947,1036.93,697.19,Area 2
140958,1036.93,697.19,Area 2
140969,988.19,733.56,Area 2
140981,988.19,733.56,Area 2
140992,988.19,733.56,Area 2
141003,986.67,732.96,Area 2
141015,986.67,732.96,Area 2
141026,986.67,732.96,Area 2
141038,983.71,731.16,Area 2
141049,983.71,731.16,Area 2
141060,1038.76,721.13,Area 2
141070,1038.76,721.13,Area 2
141081,1038.76,721.13,Area 2
141092,1115.02,711.47,Area 2
141103,1115.02,711.47,Area 2
141115,1115.02,711.47,Area 2
141126,1131.65,710.01,Area 2
